,paths,year,month,day,hour,minute,coarse_pix
963,../data/masks/FRF_c1_snap_20210303160000_predseg.png,2021,03,04,16,00,1383
964,../data/masks/FRF_c1_snap_20190423160000_predseg.png,2019,04,24,16,00,2760
965,../data/masks/FRF_c1_snap_20170131160000_predseg.png,2017,02,01,16,00,910
966,../data/masks/FRF_c1_snap_20170521160000_predseg.png,2017,05,22,16,00,315
967,../data/masks/FRF_c1_snap_20151204160000_predseg.png,2015,12,05,16,00,27720
968,../data/masks/FRF_c1_snap_20150823160000_predseg.png,2015,08,24,16,00,549
969,../data/masks/FRF_c1_snap_20170627160000_predseg.png,2017,06,28,16,00,2714
970,../data/masks/FRF_c1_snap_20180406160000_predseg.png,2018,04,07,16,00,504
971,../data/masks/FRF_c1_snap_20170624160000_predseg.png,2017,06,25,16,00,2528
972,../data/masks/FRF_c1_snap_20151117160000_predseg.png,2015,11,18,16,00,144
973,../data/masks/FRF_c1_snap_20190330160000_predseg.png,2019,03,31,16,00,1247
974,../data/masks/FRF_c1_snap_20181228160000_predseg.png,2018,12,29,16,00,244
975,../data/masks/FRF_c1_snap_20150619160000_predseg.png,2015,06,20,16,00,1448
976,../data/masks/FRF_c1_snap_20200604160000_predseg.png,2020,06,05,16,00,2151
977,../data/masks/FRF_c1_snap_20160518160000_predseg.png,2016,05,19,16,00,147
978,../data/masks/FRF_c1_snap_20160617160000_predseg.png,2016,06,18,16,00,904
979,../data/masks/FRF_c1_snap_20171024160000_predseg.png,2017,10,25,16,00,23888
980,../data/masks/FRF_c1_snap_20200214160000_predseg.png,2020,02,15,16,00,20043
981,../data/masks/FRF_c1_snap_20180625160000_predseg.png,2018,06,26,16,00,677
982,../data/masks/FRF_c1_snap_20200423160000_predseg.png,2020,04,24,16,00,178
983,../data/masks/FRF_c1_snap_20191119160000_predseg.png,2019,11,20,16,00,27558
984,../data/masks/FRF_c1_snap_20161225160000_predseg.png,2016,12,26,16,00,596
985,../data/masks/FRF_c1_snap_20191120160000_predseg.png,2019,11,21,16,00,687
986,../data/masks/FRF_c1_snap_20210128160000_predseg.png,2021,01,29,16,00,2016
987,../data/masks/FRF_c1_snap_20160214160000_predseg.png,2016,02,15,16,00,35667
988,../data/masks/FRF_c1_snap_20161117160000_predseg.png,2016,11,18,16,00,780
989,../data/masks/FRF_c1_snap_20200922160000_predseg.png,2020,09,23,16,00,32178
990,../data/masks/FRF_c1_snap_20180828160000_predseg.png,2018,08,29,16,00,215
991,../data/masks/FRF_c1_snap_20180624160000_predseg.png,2018,06,25,16,00,562
992,../data/masks/FRF_c1_snap_20200419160000_predseg.png,2020,04,20,16,00,2037
993,../data/masks/FRF_c1_snap_20190618160000_predseg.png,2019,06,19,16,00,904
994,../data/masks/FRF_c1_snap_20151021160000_predseg.png,2015,10,22,16,00,295
995,../data/masks/FRF_c1_snap_20161114160000_predseg.png,2016,11,15,16,00,599
996,../data/masks/FRF_c1_snap_20160723160000_predseg.png,2016,07,24,16,00,311
997,../data/masks/FRF_c1_snap_20180831160000_predseg.png,2018,09,01,16,00,175
998,../data/masks/FRF_c1_snap_20160424160000_predseg.png,2016,04,25,16,00,681
999,../data/masks/FRF_c1_snap_20200902160000_predseg.png,2020,09,03,16,00,313
1000,../data/masks/FRF_c1_snap_20170707160000_predseg.png,2017,07,08,16,00,1535
1001,../data/masks/FRF_c1_snap_20181210160000_predseg.png,2018,12,11,16,00,28531
1002,../data/masks/FRF_c1_snap_20170614160000_predseg.png,2017,06,15,16,00,1177
1003,../data/masks/FRF_c1_snap_20210213160000_predseg.png,2021,02,14,16,00,32288
1004,../data/masks/FRF_c1_snap_20160521160000_predseg.png,2016,05,22,16,00,143
1005,../data/masks/FRF_c1_snap_20210108160000_predseg.png,2021,01,09,16,00,24408
1006,../data/masks/FRF_c1_snap_20200926160000_predseg.png,2020,09,27,16,00,82
1007,../data/masks/FRF_c1_snap_20171026160000_predseg.png,2017,10,27,16,00,127
1008,../data/masks/FRF_c1_snap_20191223160000_predseg.png,2019,12,24,16,00,16506
1009,../data/masks/FRF_c1_snap_20180410160000_predseg.png,2018,04,11,16,00,11866
1010,../data/masks/FRF_c1_snap_20170814160000_predseg.png,2017,08,15,16,00,1675
1011,../data/masks/FRF_c1_snap_20160124160000_predseg.png,2016,01,25,16,00,328
1012,../data/masks/FRF_c1_snap_20190212160000_predseg.png,2019,02,13,16,00,241
1013,../data/masks/FRF_c1_snap_20210321160000_predseg.png,2021,03,22,16,00,1205
1014,../data/masks/FRF_c1_snap_20150812160000_predseg.png,2015,08,13,16,00,661
1015,../data/masks/FRF_c1_snap_20170713160000_predseg.png,2017,07,14,16,00,1946
1016,../data/masks/FRF_c1_snap_20180111160000_predseg.png,2018,01,12,16,00,128
1017,../data/masks/FRF_c1_snap_20160813160000_predseg.png,2016,08,14,16,00,347
1018,../data/masks/FRF_c1_snap_20150503160000_predseg.png,2015,05,04,16,00,2488
1019,../data/masks/FRF_c1_snap_20190922160000_predseg.png,2019,09,23,16,00,395
1020,../data/masks/FRF_c1_snap_20210124160000_predseg.png,2021,01,25,16,00,355
1021,../data/masks/FRF_c1_snap_20160305160000_predseg.png,2016,03,06,16,00,1293
1022,../data/masks/FRF_c1_snap_20201225160000_predseg.png,2020,12,26,16,00,69
1023,../data/masks/FRF_c1_snap_20150728160000_predseg.png,2015,07,29,16,00,572
1024,../data/masks/FRF_c1_snap_20170314160000_predseg.png,2017,03,15,16,00,112
1025,../data/masks/FRF_c1_snap_20191022160000_predseg.png,2019,10,23,16,00,216
1026,../data/masks/FRF_c1_snap_20160721160000_predseg.png,2016,07,22,16,00,501
1027,../data/masks/FRF_c1_snap_20200706160000_predseg.png,2020,07,07,16,00,539
1028,../data/masks/FRF_c1_snap_20200113160000_predseg.png,2020,01,14,16,00,15794
1029,../data/masks/FRF_c1_snap_20210208160000_predseg.png,2021,02,09,16,00,1621
1030,../data/masks/FRF_c1_snap_20161002160000_predseg.png,2016,10,03,16,00,1656
1031,../data/masks/FRF_c1_snap_20180717160000_predseg.png,2018,07,18,16,00,414
1032,../data/masks/FRF_c1_snap_20200126160000_predseg.png,2020,01,27,16,00,172
1033,../data/masks/FRF_c1_snap_20210316160000_predseg.png,2021,03,17,16,00,372
1034,../data/masks/FRF_c1_snap_20170302160000_predseg.png,2017,03,03,16,00,651
1035,../data/masks/FRF_c1_snap_20150625160000_predseg.png,2015,06,26,16,00,1536
1036,../data/masks/FRF_c1_snap_20191214160000_predseg.png,2019,12,15,16,00,26811
1037,../data/masks/FRF_c1_snap_20180506160000_predseg.png,2018,05,07,16,00,31512
1038,../data/masks/FRF_c1_snap_20160725160000_predseg.png,2016,07,26,16,00,247
1039,../data/masks/FRF_c1_snap_20210107160000_predseg.png,2021,01,08,16,00,228
1040,../data/masks/FRF_c1_snap_20160331160000_predseg.png,2016,04,01,16,00,620
1041,../data/masks/FRF_c1_snap_20150808160000_predseg.png,2015,08,09,16,00,1238
1042,../data/masks/FRF_c1_snap_20200124160000_predseg.png,2020,01,25,16,00,84
1043,../data/masks/FRF_c1_snap_20190621160000_predseg.png,2019,06,22,16,00,3183
1044,../data/masks/FRF_c1_snap_20150921160000_predseg.png,2015,09,22,16,00,149
1045,../data/masks/FRF_c1_snap_20201120160000_predseg.png,2020,11,21,16,00,173
1046,../data/masks/FRF_c1_snap_20161113160000_predseg.png,2016,11,14,16,00,1323
1047,../data/masks/FRF_c1_snap_20190517160000_predseg.png,2019,05,18,16,00,6207
1048,../data/masks/FRF_c1_snap_20190415160000_predseg.png,2019,04,16,16,00,1221
1049,../data/masks/FRF_c1_snap_20200115160000_predseg.png,2020,01,16,16,00,192
1050,../data/masks/FRF_c1_snap_20201020160000_predseg.png,2020,10,21,16,00,36813
1051,../data/masks/FRF_c1_snap_20191110160000_predseg.png,2019,11,11,16,00,1248
1052,../data/masks/FRF_c1_snap_20150606160000_predseg.png,2015,06,07,16,00,1536
1053,../data/masks/FRF_c1_snap_20201128160000_predseg.png,2020,11,29,16,00,1295
1054,../data/masks/FRF_c1_snap_20181024160000_predseg.png,2018,10,25,16,00,26437
1055,../data/masks/FRF_c1_snap_20200904160000_predseg.png,2020,09,05,16,00,243
1056,../data/masks/FRF_c1_snap_20170908160000_predseg.png,2017,09,09,16,00,1425
1057,../data/masks/FRF_c1_snap_20150226160000_predseg.png,2015,02,27,16,00,34619
1058,../data/masks/FRF_c1_snap_20181010160000_predseg.png,2018,10,11,16,00,23343
1059,../data/masks/FRF_c1_snap_20180409160000_predseg.png,2018,04,10,16,00,310
1060,../data/masks/FRF_c1_snap_20191017160000_predseg.png,2019,10,18,16,00,733
1061,../data/masks/FRF_c1_snap_20191030160000_predseg.png,2019,10,31,16,00,138
1062,../data/masks/FRF_c1_snap_20210930160000_predseg.png,2021,10,01,16,00,342
1063,../data/masks/FRF_c1_snap_20150521160000_predseg.png,2015,05,22,16,00,1958
1064,../data/masks/FRF_c1_snap_20190318160000_predseg.png,2019,03,19,16,00,2331
1065,../data/masks/FRF_c1_snap_20170714160000_predseg.png,2017,07,15,16,00,3099
1066,../data/masks/FRF_c1_snap_20210617160000_predseg.png,2021,06,18,16,00,633
1067,../data/masks/FRF_c1_snap_20200407160000_predseg.png,2020,04,08,16,00,1306
1068,../data/masks/FRF_c1_snap_20190703160000_predseg.png,2019,07,04,16,00,1367
1069,../data/masks/FRF_c1_snap_20160314160000_predseg.png,2016,03,15,16,00,29379
1070,../data/masks/FRF_c1_snap_20151025160000_predseg.png,2015,10,26,16,00,932
1071,../data/masks/FRF_c1_snap_20190311160000_predseg.png,2019,03,12,16,00,2054
1072,../data/masks/FRF_c1_snap_20161120160000_predseg.png,2016,11,21,16,00,1695
1073,../data/masks/FRF_c1_snap_20200303160000_predseg.png,2020,03,04,16,00,249
1074,../data/masks/FRF_c1_snap_20191013160000_predseg.png,2019,10,14,16,00,357
1075,../data/masks/FRF_c1_snap_20200917160000_predseg.png,2020,09,18,16,00,20922
1076,../data/masks/FRF_c1_snap_20180611160000_predseg.png,2018,06,12,16,00,252
1077,../data/masks/FRF_c1_snap_20151219160000_predseg.png,2015,12,20,16,00,117
1078,../data/masks/FRF_c1_snap_20191106160000_predseg.png,2019,11,07,16,00,628
1079,../data/masks/FRF_c1_snap_20170308160000_predseg.png,2017,03,09,16,00,130
1080,../data/masks/FRF_c1_snap_20190404160000_predseg.png,2019,04,05,16,00,1516
1081,../data/masks/FRF_c1_snap_20191220160000_predseg.png,2019,12,21,16,00,732
1082,../data/masks/FRF_c1_snap_20171124160000_predseg.png,2017,11,25,16,00,136
1083,../data/masks/FRF_c1_snap_20180420160000_predseg.png,2018,04,21,16,00,378
1084,../data/masks/FRF_c1_snap_20170101160000_predseg.png,2017,01,02,16,00,521
1085,../data/masks/FRF_c1_snap_20190305160000_predseg.png,2019,03,06,16,00,1115
1086,../data/masks/FRF_c1_snap_20160730160000_predseg.png,2016,07,31,16,00,237
1087,../data/masks/FRF_c1_snap_20190613160000_predseg.png,2019,06,14,16,00,297
1088,../data/masks/FRF_c1_snap_20210319160000_predseg.png,2021,03,20,16,00,33288
1089,../data/masks/FRF_c1_snap_20210201160000_predseg.png,2021,02,02,16,00,29278
1090,../data/masks/FRF_c1_snap_20190408160000_predseg.png,2019,04,09,16,00,755
1091,../data/masks/FRF_c1_snap_20180113160000_predseg.png,2018,01,14,16,00,12426
1092,../data/masks/FRF_c1_snap_20180913160000_predseg.png,2018,09,14,16,00,26829
1093,../data/masks/FRF_c1_snap_20150811160000_predseg.png,2015,08,12,16,00,506
1094,../data/masks/FRF_c1_snap_20150324160000_predseg.png,2015,03,25,16,00,1660
1095,../data/masks/FRF_c1_snap_20200109160000_predseg.png,2020,01,10,16,00,638
1096,../data/masks/FRF_c1_snap_20191029160000_predseg.png,2019,10,30,16,00,866
1097,../data/masks/FRF_c1_snap_20170924160000_predseg.png,2017,09,25,16,00,218
1098,../data/masks/FRF_c1_snap_20191228160000_predseg.png,2019,12,29,16,00,178
1099,../data/masks/FRF_c1_snap_20200618160000_predseg.png,2020,06,19,16,00,1084
1100,../data/masks/FRF_c1_snap_20191122160000_predseg.png,2019,11,23,16,00,1072
1101,../data/masks/FRF_c1_snap_20200117160000_predseg.png,2020,01,18,16,00,145
1102,../data/masks/FRF_c1_snap_20150611160000_predseg.png,2015,06,12,16,00,1071
1103,../data/masks/FRF_c1_snap_20190617160000_predseg.png,2019,06,18,16,00,1129
1104,../data/masks/FRF_c1_snap_20171003160000_predseg.png,2017,10,04,16,00,951
1105,../data/masks/FRF_c1_snap_20210211160000_predseg.png,2021,02,12,16,00,3773
1106,../data/masks/FRF_c1_snap_20160527160000_predseg.png,2016,05,28,16,00,489
1107,../data/masks/FRF_c1_snap_20191018160000_predseg.png,2019,10,19,16,00,414
1108,../data/masks/FRF_c1_snap_20180704160000_predseg.png,2018,07,05,16,00,233
1109,../data/masks/FRF_c1_snap_20180415160000_predseg.png,2018,04,16,16,00,15327
1110,../data/masks/FRF_c1_snap_20150822160000_predseg.png,2015,08,23,16,00,325
1111,../data/masks/FRF_c1_snap_20180314160000_predseg.png,2018,03,15,16,00,599
1112,../data/masks/FRF_c1_snap_20210611160000_predseg.png,2021,06,12,16,00,2946
1113,../data/masks/FRF_c1_snap_20201226160000_predseg.png,2020,12,27,16,00,154
1114,../data/masks/FRF_c1_snap_20160519160000_predseg.png,2016,05,20,16,00,578
1115,../data/masks/FRF_c1_snap_20180926160000_predseg.png,2018,09,27,16,00,206
1116,../data/masks/FRF_c1_snap_20190911160000_predseg.png,2019,09,12,16,00,2978
1117,../data/masks/FRF_c1_snap_20151227160000_predseg.png,2015,12,28,16,00,30428
1118,../data/masks/FRF_c1_snap_20180517160000_predseg.png,2018,05,18,16,00,12470
1119,../data/masks/FRF_c1_snap_20170126160000_predseg.png,2017,01,27,16,00,824
1120,../data/masks/FRF_c1_snap_20210317160000_predseg.png,2021,03,18,16,00,130
1121,../data/masks/FRF_c1_snap_20190913160000_predseg.png,2019,09,14,16,00,2267
1122,../data/masks/FRF_c1_snap_20181003160000_predseg.png,2018,10,04,16,00,1715
1123,../data/masks/FRF_c1_snap_20171103160000_predseg.png,2017,11,04,16,00,155
1124,../data/masks/FRF_c1_snap_20160511160000_predseg.png,2016,05,12,16,00,363
1125,../data/masks/FRF_c1_snap_20160924160000_predseg.png,2016,09,25,16,00,423
1126,../data/masks/FRF_c1_snap_20180503160000_predseg.png,2018,05,04,16,00,1206
1127,../data/masks/FRF_c1_snap_20200709160000_predseg.png,2020,07,10,16,00,166
1128,../data/masks/FRF_c1_snap_20190705160000_predseg.png,2019,07,06,16,00,601
1129,../data/masks/FRF_c1_snap_20160902160000_predseg.png,2016,09,03,16,00,158
1130,../data/masks/FRF_c1_snap_20170401160000_predseg.png,2017,04,02,16,00,769
1131,../data/masks/FRF_c1_snap_20210221160000_predseg.png,2021,02,22,16,00,2183
1132,../data/masks/FRF_c1_snap_20190302160000_predseg.png,2019,03,03,16,00,1302
1133,../data/masks/FRF_c1_snap_20181105160000_predseg.png,2018,11,06,16,00,445
1134,../data/masks/FRF_c1_snap_20190927160000_predseg.png,2019,09,28,16,00,3683
1135,../data/masks/FRF_c1_snap_20200724160000_predseg.png,2020,07,25,16,00,1277
1136,../data/masks/FRF_c1_snap_20180310160000_predseg.png,2018,03,11,16,00,456
1137,../data/masks/FRF_c1_snap_20160218160000_predseg.png,2016,02,19,16,00,506
1138,../data/masks/FRF_c1_snap_20150924160000_predseg.png,2015,09,25,16,00,28473
1139,../data/masks/FRF_c1_snap_20181116160000_predseg.png,2018,11,17,16,00,421
1140,../data/masks/FRF_c1_snap_20180712160000_predseg.png,2018,07,13,16,00,430
1141,../data/masks/FRF_c1_snap_20150504160000_predseg.png,2015,05,05,16,00,3610
1142,../data/masks/FRF_c1_snap_20210526160000_predseg.png,2021,05,27,16,00,1996
1143,../data/masks/FRF_c1_snap_20210504160000_predseg.png,2021,05,05,16,00,2515
1144,../data/masks/FRF_c1_snap_20201203160000_predseg.png,2020,12,04,16,00,836
1145,../data/masks/FRF_c1_snap_20180716160000_predseg.png,2018,07,17,16,00,437
1146,../data/masks/FRF_c1_snap_20160826160000_predseg.png,2016,08,27,16,00,208
1147,../data/masks/FRF_c1_snap_20160609160000_predseg.png,2016,06,10,16,00,738
1148,../data/masks/FRF_c1_snap_20190121160000_predseg.png,2019,01,22,16,00,295
1149,../data/masks/FRF_c1_snap_20200302160000_predseg.png,2020,03,03,16,00,17195
1150,../data/masks/FRF_c1_snap_20201027160000_predseg.png,2020,10,28,16,00,91
1151,../data/masks/FRF_c1_snap_20210302160000_predseg.png,2021,03,03,16,00,779
1152,../data/masks/FRF_c1_snap_20151125160000_predseg.png,2015,11,26,16,00,217
1153,../data/masks/FRF_c1_snap_20160818160000_predseg.png,2016,08,19,16,00,227
1154,../data/masks/FRF_c1_snap_20170129160000_predseg.png,2017,01,30,16,00,1363
1155,../data/masks/FRF_c1_snap_20180412160000_predseg.png,2018,04,13,16,00,363
1156,../data/masks/FRF_c1_snap_20200621160000_predseg.png,2020,06,22,16,00,2810
1157,../data/masks/FRF_c1_snap_20200602160000_predseg.png,2020,06,03,16,00,1607
1158,../data/masks/FRF_c1_snap_20150225160000_predseg.png,2015,02,26,16,00,1259
1159,../data/masks/FRF_c1_snap_20171114160000_predseg.png,2017,11,15,16,00,15062
1160,../data/masks/FRF_c1_snap_20190509160000_predseg.png,2019,05,10,16,00,4236
1161,../data/masks/FRF_c1_snap_20170613160000_predseg.png,2017,06,14,16,00,2335
1162,../data/masks/FRF_c1_snap_20200823160000_predseg.png,2020,08,24,16,00,434
1163,../data/masks/FRF_c1_snap_20161127160000_predseg.png,2016,11,28,16,00,1140
1164,../data/masks/FRF_c1_snap_20171231160000_predseg.png,2018,01,01,16,00,14349
1165,../data/masks/FRF_c1_snap_20190126160000_predseg.png,2019,01,27,16,00,1605
1166,../data/masks/FRF_c1_snap_20161112160000_predseg.png,2016,11,13,16,00,300
1167,../data/masks/FRF_c1_snap_20190315160000_predseg.png,2019,03,16,16,00,1954
1168,../data/masks/FRF_c1_snap_20210424160000_predseg.png,2021,04,25,16,00,4686
1169,../data/masks/FRF_c1_snap_20170115160000_predseg.png,2017,01,16,16,00,28968
1170,../data/masks/FRF_c1_snap_20180202160000_predseg.png,2018,02,03,16,00,17834
1171,../data/masks/FRF_c1_snap_20151210160000_predseg.png,2015,12,11,16,00,224
1172,../data/masks/FRF_c1_snap_20170827160000_predseg.png,2017,08,28,16,00,264
1173,../data/masks/FRF_c1_snap_20171224160000_predseg.png,2017,12,25,16,00,14689
1174,../data/masks/FRF_c1_snap_20170901160000_predseg.png,2017,09,02,16,00,18714
1175,../data/masks/FRF_c1_snap_20201018160000_predseg.png,2020,10,19,16,00,142
1176,../data/masks/FRF_c1_snap_20201209160000_predseg.png,2020,12,10,16,00,115
1177,../data/masks/FRF_c1_snap_20170823160000_predseg.png,2017,08,24,16,00,1920
1178,../data/masks/FRF_c1_snap_20200309160000_predseg.png,2020,03,10,16,00,675
1179,../data/masks/FRF_c1_snap_20190625160000_predseg.png,2019,06,26,16,00,1067
1180,../data/masks/FRF_c1_snap_20191218160000_predseg.png,2019,12,19,16,00,28342
1181,../data/masks/FRF_c1_snap_20150328160000_predseg.png,2015,03,29,16,00,1578
1182,../data/masks/FRF_c1_snap_20200324160000_predseg.png,2020,03,25,16,00,164
1183,../data/masks/FRF_c1_snap_20200206160000_predseg.png,2020,02,07,16,00,70
1184,../data/masks/FRF_c1_snap_20170108160000_predseg.png,2017,01,09,16,00,495
1185,../data/masks/FRF_c1_snap_20181104160000_predseg.png,2018,11,05,16,00,1518
1186,../data/masks/FRF_c1_snap_20150318160000_predseg.png,2015,03,19,16,00,2334
1187,../data/masks/FRF_c1_snap_20171112160000_predseg.png,2017,11,13,16,00,196
1188,../data/masks/FRF_c1_snap_20200417160000_predseg.png,2020,04,18,16,00,1732
1189,../data/masks/FRF_c1_snap_20171129160000_predseg.png,2017,11,30,16,00,202
1190,../data/masks/FRF_c1_snap_20200711160000_predseg.png,2020,07,12,16,00,312
1191,../data/masks/FRF_c1_snap_20180313160000_predseg.png,2018,03,14,16,00,200
1192,../data/masks/FRF_c1_snap_20211022160000_predseg.png,2021,10,23,16,00,25422
1193,../data/masks/FRF_c1_snap_20200925160000_predseg.png,2020,09,26,16,00,20639
1194,../data/masks/FRF_c1_snap_20200831160000_predseg.png,2020,09,01,16,00,1533
1195,../data/masks/FRF_c1_snap_20150913160000_predseg.png,2015,09,14,16,00,403
1196,../data/masks/FRF_c1_snap_20170630160000_predseg.png,2017,07,01,16,00,1932
1197,../data/masks/FRF_c1_snap_20200611160000_predseg.png,2020,06,12,16,00,1303
1198,../data/masks/FRF_c1_snap_20160319160000_predseg.png,2016,03,20,16,00,127
1199,../data/masks/FRF_c1_snap_20170612160000_predseg.png,2017,06,13,16,00,1209
1200,../data/masks/FRF_c1_snap_20190118160000_predseg.png,2019,01,19,16,00,2264
1201,../data/masks/FRF_c1_snap_20210529160000_predseg.png,2021,05,30,16,00,315
1202,../data/masks/FRF_c1_snap_20170722160000_predseg.png,2017,07,23,16,00,4579
1203,../data/masks/FRF_c1_snap_20191015160000_predseg.png,2019,10,16,16,00,1017
1204,../data/masks/FRF_c1_snap_20180827160000_predseg.png,2018,08,28,16,00,298
1205,../data/masks/FRF_c1_snap_20190417160000_predseg.png,2019,04,18,16,00,589
1206,../data/masks/FRF_c1_snap_20170925160000_predseg.png,2017,09,26,16,00,270
1207,../data/masks/FRF_c1_snap_20200207160000_predseg.png,2020,02,08,16,00,16046
1208,../data/masks/FRF_c1_snap_20190522160000_predseg.png,2019,05,23,16,00,2138
1209,../data/masks/FRF_c1_snap_20171120160000_predseg.png,2017,11,21,16,00,112
1210,../data/masks/FRF_c1_snap_20150615160000_predseg.png,2015,06,16,16,00,753
1211,../data/masks/FRF_c1_snap_20210707160000_predseg.png,2021,07,08,16,00,1431
1212,../data/masks/FRF_c1_snap_20150902160000_predseg.png,2015,09,03,16,00,454
1213,../data/masks/FRF_c1_snap_20201224160000_predseg.png,2020,12,25,16,00,184
1214,../data/masks/FRF_c1_snap_20210114160000_predseg.png,2021,01,15,16,00,1263
1215,../data/masks/FRF_c1_snap_20190930160000_predseg.png,2019,10,01,16,00,524
1216,../data/masks/FRF_c1_snap_20170429160000_predseg.png,2017,04,30,16,00,1850
1217,../data/masks/FRF_c1_snap_20160211160000_predseg.png,2016,02,12,16,00,962
1218,../data/masks/FRF_c1_snap_20160811160000_predseg.png,2016,08,12,16,00,269
1219,../data/masks/FRF_c1_snap_20190627160000_predseg.png,2019,06,28,16,00,2005
1220,../data/masks/FRF_c1_snap_20171109160000_predseg.png,2017,11,10,16,00,25249
1221,../data/masks/FRF_c1_snap_20150724160000_predseg.png,2015,07,25,16,00,764
1222,../data/masks/FRF_c1_snap_20180711160000_predseg.png,2018,07,12,16,00,839
1223,../data/masks/FRF_c1_snap_20210704160000_predseg.png,2021,07,05,16,00,1724
1224,../data/masks/FRF_c1_snap_20171222160000_predseg.png,2017,12,23,16,00,81
1225,../data/masks/FRF_c1_snap_20160401160000_predseg.png,2016,04,02,16,00,1032
1226,../data/masks/FRF_c1_snap_20200427160000_predseg.png,2020,04,28,16,00,107
1227,../data/masks/FRF_c1_snap_20160827160000_predseg.png,2016,08,28,16,00,192
1228,../data/masks/FRF_c1_snap_20150929160000_predseg.png,2015,09,30,16,00,30557
1229,../data/masks/FRF_c1_snap_20200215160000_predseg.png,2020,02,16,16,00,233
1230,../data/masks/FRF_c1_snap_20170926160000_predseg.png,2017,09,27,16,00,26032
1231,../data/masks/FRF_c1_snap_20170224160000_predseg.png,2017,02,25,16,00,1492
1232,../data/masks/FRF_c1_snap_20211102160000_predseg.png,2021,11,03,16,00,161
1233,../data/masks/FRF_c1_snap_20171107160000_predseg.png,2017,11,08,16,00,25516
1234,../data/masks/FRF_c1_snap_20200121160000_predseg.png,2020,01,22,16,00,17557
1235,../data/masks/FRF_c1_snap_20160129160000_predseg.png,2016,01,30,16,00,196
1236,../data/masks/FRF_c1_snap_20170617160000_predseg.png,2017,06,18,16,00,1028
1237,../data/masks/FRF_c1_snap_20200704160000_predseg.png,2020,07,05,16,00,1308
1238,../data/masks/FRF_c1_snap_20200710160000_predseg.png,2020,07,11,16,00,118
1239,../data/masks/FRF_c1_snap_20160322160000_predseg.png,2016,03,23,16,00,589
1240,../data/masks/FRF_c1_snap_20150917160000_predseg.png,2015,09,18,16,00,341
1241,../data/masks/FRF_c1_snap_20190313160000_predseg.png,2019,03,14,16,00,2641
1242,../data/masks/FRF_c1_snap_20170813160000_predseg.png,2017,08,14,16,00,438
1243,../data/masks/FRF_c1_snap_20170830160000_predseg.png,2017,08,31,16,00,149
1244,../data/masks/FRF_c1_snap_20160625160000_predseg.png,2016,06,26,16,00,317
1245,../data/masks/FRF_c1_snap_20180208160000_predseg.png,2018,02,09,16,00,16493
1246,../data/masks/FRF_c1_snap_20200504160000_predseg.png,2020,05,05,16,00,869
1247,../data/masks/FRF_c1_snap_20191027160000_predseg.png,2019,10,28,16,00,17336
1248,../data/masks/FRF_c1_snap_20210123160000_predseg.png,2021,01,24,16,00,201
1249,../data/masks/FRF_c1_snap_20160217160000_predseg.png,2016,02,18,16,00,175
1250,../data/masks/FRF_c1_snap_20170123160000_predseg.png,2017,01,24,16,00,327
1251,../data/masks/FRF_c1_snap_20201105160000_predseg.png,2020,11,06,16,00,112
1252,../data/masks/FRF_c1_snap_20160421160000_predseg.png,2016,04,22,16,00,309
1253,../data/masks/FRF_c1_snap_20190615160000_predseg.png,2019,06,16,16,00,1458
1254,../data/masks/FRF_c1_snap_20210115160000_predseg.png,2021,01,16,16,00,350
1255,../data/masks/FRF_c1_snap_20180227160000_predseg.png,2018,02,28,16,00,464
1256,../data/masks/FRF_c1_snap_20150509160000_predseg.png,2015,05,10,16,00,778
1257,../data/masks/FRF_c1_snap_20190429160000_predseg.png,2019,04,30,16,00,2573
1258,../data/masks/FRF_c1_snap_20160512160000_predseg.png,2016,05,13,16,00,235
1259,../data/masks/FRF_c1_snap_20210711160000_predseg.png,2021,07,12,16,00,719
1260,../data/masks/FRF_c1_snap_20180205160000_predseg.png,2018,02,06,16,00,19688
1261,../data/masks/FRF_c1_snap_20190623160000_predseg.png,2019,06,24,16,00,1006
1262,../data/masks/FRF_c1_snap_20150414160000_predseg.png,2015,04,15,16,00,2579
1263,../data/masks/FRF_c1_snap_20151023160000_predseg.png,2015,10,24,16,00,333
1264,../data/masks/FRF_c1_snap_20200509160000_predseg.png,2020,05,10,16,00,152
1265,../data/masks/FRF_c1_snap_20200321160000_predseg.png,2020,03,22,16,00,1429
1266,../data/masks/FRF_c1_snap_20170530160000_predseg.png,2017,05,31,16,00,155
1267,../data/masks/FRF_c1_snap_20180117160000_predseg.png,2018,01,18,16,00,160
1268,../data/masks/FRF_c1_snap_20170811160000_predseg.png,2017,08,12,16,00,818
1269,../data/masks/FRF_c1_snap_20150313160000_predseg.png,2015,03,14,16,00,11214
1270,../data/masks/FRF_c1_snap_20170528160000_predseg.png,2017,05,29,16,00,1128
1271,../data/masks/FRF_c1_snap_20180604160000_predseg.png,2018,06,05,16,00,481
1272,../data/masks/FRF_c1_snap_20181127160000_predseg.png,2018,11,28,16,00,1577
1273,../data/masks/FRF_c1_snap_20170504160000_predseg.png,2017,05,05,16,00,1406
1274,../data/masks/FRF_c1_snap_20201022160000_predseg.png,2020,10,23,16,00,188
1275,../data/masks/FRF_c1_snap_20170116160000_predseg.png,2017,01,17,16,00,174
1276,../data/masks/FRF_c1_snap_20210422160000_predseg.png,2021,04,23,16,00,6801
1277,../data/masks/FRF_c1_snap_20210627160000_predseg.png,2021,06,28,16,00,625
